категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.5 RAL 5021,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С8 1150(1200)-0.5 RAL 5021,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.5 RAL 5021, размер 0.5",0.5,442,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.5 ral 5021;5,С8 1150(1200)-0.5 RAL 5021,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.5 RAL 6005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С8 1150(1200)-0.5 RAL 6005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.5 RAL 6005, размер 0.5",0.5,570,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.5 ral 6005;5,С8 1150(1200)-0.5 RAL 6005,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.5 RAL 7004,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С8 1150(1200)-0.5 RAL 7004,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.5 RAL 7004, размер 0.5",0.5,570,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.5 ral 7004;5,С8 1150(1200)-0.5 RAL 7004,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.5 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С8 1150(1200)-0.5 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.5 RAL 7024, размер 0.5",0.5,570,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.5 ral 7024;5,С8 1150(1200)-0.5 RAL 7024,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.5 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С8 1150(1200)-0.5 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.5 RAL 8017, размер 0.5",0.5,570,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.5 ral 8017;5,С8 1150(1200)-0.5 RAL 8017,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.7 RAL 9003,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.7 С8 1150(1200)-0.7 RAL 9003,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.7 RAL 9003, размер 0.7",0.7,845,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.7 ral 9003;7,С8 1150(1200)-0.7 RAL 9003,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 600(646)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 Н114 600(646)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 600(646)-0.7 цинк, размер 0.7",0.7,720,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 600(646)-0.7 цинк;7,Н114 600(646)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 600(646)-0.9 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.9 Н114 600(646)-0.9 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 600(646)-0.9 цинк, размер 0.9",0.9,890,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 600(646)-0.9 цинк;9,Н114 600(646)-0.9 цинк,0.9,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 750(807)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 Н114 750(807)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 750(807)-0.7 цинк, размер 0.7",0.7,685,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 750(807)-0.7 цинк;7,Н114 750(807)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 750(807)-0.8 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.8 Н114 750(807)-0.8 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 750(807)-0.8 цинк, размер 0.8",0.8,840,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 750(807)-0.8 цинк;8,Н114 750(807)-0.8 цинк,0.8,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 750(807)-0.9 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.9 Н114 750(807)-0.9 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 750(807)-0.9 цинк, размер 0.9",0.9,910,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 750(807)-0.9 цинк;9,Н114 750(807)-0.9 цинк,0.9,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 750(807)-1 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 1 Н114 750(807)-1 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 750(807)-1 цинк, размер 1",1,745,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 750(807)-1 цинк;1,Н114 750(807)-1 цинк,1,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н114 750(807)-1 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 1 Н114 750(807)-1 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н114 750(807)-1 цинк, размер 1",1,990,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н114 750(807)-1 цинк;1,Н114 750(807)-1 цинк,1,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н57 750(805)-0.6 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.6 Н57 750(805)-0.6 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н57 750(805)-0.6 цинк, размер 0.6",0.6,580,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н57 750(805)-0.6 цинк;6,Н57 750(805)-0.6 цинк,0.6,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н57 750(805)-0.65 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.65 Н57 750(805)-0.65 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н57 750(805)-0.65 цинк, размер 0.65",0.65,600,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н57 750(805)-0.65 цинк;65,Н57 750(805)-0.65 цинк,0.65,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н57 750(805)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 Н57 750(805)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н57 750(805)-0.7 цинк, размер 0.7",0.7,635,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н57 750(805)-0.7 цинк;7,Н57 750(805)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н57 750(805)-0.8 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.8 Н57 750(805)-0.8 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н57 750(805)-0.8 цинк, размер 0.8",0.8,715,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н57 750(805)-0.8 цинк;8,Н57 750(805)-0.8 цинк,0.8,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н60 845(902)-0.5 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.5 Н60 845(902)-0.5 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н60 845(902)-0.5 цинк, размер 0.5",0.5,445,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н60 845(902)-0.5 цинк;5,Н60 845(902)-0.5 цинк,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н60 845(902)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 Н60 845(902)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н60 845(902)-0.7 цинк, размер 0.7",0.7,590,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н60 845(902)-0.7 цинк;7,Н60 845(902)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н60 845(902)-0.8 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.8 Н60 845(902)-0.8 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н60 845(902)-0.8 цинк, размер 0.8",0.8,655,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н60 845(902)-0.8 цинк;8,Н60 845(902)-0.8 цинк,0.8,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н60 845(902)-0.9 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.9 Н60 845(902)-0.9 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н60 845(902)-0.9 цинк, размер 0.9",0.9,765,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н60 845(902)-0.9 цинк;9,Н60 845(902)-0.9 цинк,0.9,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н75 750(800)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 Н75 750(800)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н75 750(800)-0.7 цинк, размер 0.7",0.7,590,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н75 750(800)-0.7 цинк;7,Н75 750(800)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н75 750(800)-0.8 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.8 Н75 750(800)-0.8 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н75 750(800)-0.8 цинк, размер 0.8",0.8,655,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н75 750(800)-0.8 цинк;8,Н75 750(800)-0.8 цинк,0.8,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,Н75 750(800)-0.9 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.9 Н75 750(800)-0.9 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки Н75 750(800)-0.9 цинк, размер 0.9",0.9,765,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;н75 750(800)-0.9 цинк;9,Н75 750(800)-0.9 цинк,0.9,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС35 1000(1060)-0.45 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.45 НС35 1000(1060)-0.45 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС35 1000(1060)-0.45 цинк, размер 0.45",0.45,449,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс35 1000(1060)-0.45 цинк;45,НС35 1000(1060)-0.45 цинк,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС35 1000(1060)-0.5 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.5 НС35 1000(1060)-0.5 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС35 1000(1060)-0.5 цинк, размер 0.5",0.5,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс35 1000(1060)-0.5 цинк;5,НС35 1000(1060)-0.5 цинк,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС35 1000(1060)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 НС35 1000(1060)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС35 1000(1060)-0.7 цинк, размер 0.7",0.7,640,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс35 1000(1060)-0.7 цинк;7,НС35 1000(1060)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС35 1000(1060)-0.8 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.8 НС35 1000(1060)-0.8 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС35 1000(1060)-0.8 цинк, размер 0.8",0.8,699,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс35 1000(1060)-0.8 цинк;8,НС35 1000(1060)-0.8 цинк,0.8,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС44 1000(1064)-0.5 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.5 НС44 1000(1064)-0.5 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС44 1000(1064)-0.5 цинк, размер 0.5",0.5,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс44 1000(1064)-0.5 цинк;5,НС44 1000(1064)-0.5 цинк,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС44 1000(1064)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 НС44 1000(1064)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС44 1000(1064)-0.7 цинк, размер 0.7",0.7,495,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс44 1000(1064)-0.7 цинк;7,НС44 1000(1064)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС44 1000(1064)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 НС44 1000(1064)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС44 1000(1064)-0.7 цинк, размер 0.7",0.7,640,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс44 1000(1064)-0.7 цинк;7,НС44 1000(1064)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,НС44 1000(1064)-0.8 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.8 НС44 1000(1064)-0.8 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки НС44 1000(1064)-0.8 цинк, размер 0.8",0.8,699,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;нс44 1000(1064)-0.8 цинк;8,НС44 1000(1064)-0.8 цинк,0.8,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С10 1100(1154)-0.4 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.4 С10 1100(1154)-0.4 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С10 1100(1154)-0.4 цинк, размер 0.4",0.4,405,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с10 1100(1154)-0.4 цинк;4,С10 1100(1154)-0.4 цинк,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С20 1100(1150)-0.4 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.4 С20 1100(1150)-0.4 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С20 1100(1150)-0.4 цинк, размер 0.4",0.4,370,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с20 1100(1150)-0.4 цинк;4,С20 1100(1150)-0.4 цинк,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С20 1100(1150)-0.45 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.45 С20 1100(1150)-0.45 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С20 1100(1150)-0.45 цинк, размер 0.45",0.45,415,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с20 1100(1150)-0.45 цинк;45,С20 1100(1150)-0.45 цинк,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С20 1100(1150)-0.5 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.5 С20 1100(1150)-0.5 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С20 1100(1150)-0.5 цинк, размер 0.5",0.5,445,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с20 1100(1150)-0.5 цинк;5,С20 1100(1150)-0.5 цинк,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С20 1100(1150)-0.55 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.55 С20 1100(1150)-0.55 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С20 1100(1150)-0.55 цинк, размер 0.55",0.55,490,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с20 1100(1150)-0.55 цинк;55,С20 1100(1150)-0.55 цинк,0.55,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С20 1100(1150)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 С20 1100(1150)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С20 1100(1150)-0.7 цинк, размер 0.7",0.7,590,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с20 1100(1150)-0.7 цинк;7,С20 1100(1150)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С21 1000(1050)-0.45 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.45 С21 1000(1050)-0.45 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С21 1000(1050)-0.45 цинк, размер 0.45",0.45,449,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с21 1000(1050)-0.45 цинк;45,С21 1000(1050)-0.45 цинк,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С21 1000(1050)-0.7 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.7 С21 1000(1050)-0.7 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С21 1000(1050)-0.7 цинк, размер 0.7",0.7,640,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с21 1000(1050)-0.7 цинк;7,С21 1000(1050)-0.7 цинк,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С21 1000(1051)-0.4 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.4 С21 1000(1051)-0.4 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С21 1000(1051)-0.4 цинк, размер 0.4",0.4,405,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с21 1000(1051)-0.4 цинк;4,С21 1000(1051)-0.4 цинк,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С21 1000(1051)-0.45 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.45 С21 1000(1051)-0.45 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С21 1000(1051)-0.45 цинк, размер 0.45",0.45,449,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с21 1000(1051)-0.45 цинк;45,С21 1000(1051)-0.45 цинк,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С21 1000(1051)-0.5,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.5 С21 1000(1051)-0.5,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С21 1000(1051)-0.5, размер 0.5",0.5,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с21 1000(1051)-0.5;5,С21 1000(1051)-0.5,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С21 1000(1051)-0.5 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.5 С21 1000(1051)-0.5 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С21 1000(1051)-0.5 цинк, размер 0.5",0.5,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с21 1000(1051)-0.5 цинк;5,С21 1000(1051)-0.5 цинк,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С8 1150(1200)-0.35 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.35 С8 1150(1200)-0.35 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С8 1150(1200)-0.35 цинк, размер 0.35",0.35,360,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с8 1150(1200)-0.35 цинк;35,С8 1150(1200)-0.35 цинк,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ,С8 1150(1200)-0.4 цинк,ПРОФНАСТИЛ ОЦИНКОВАННЫЙ 0.4 С8 1150(1200)-0.4 цинк,"ПРОФНАСТИЛ ОЦИНКОВАННЫЙ марки С8 1150(1200)-0.4 цинк, размер 0.4",0.4,370,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OTSINKOVANNYI/img.webp,ногинск;профнастил оцинкованный;с8 1150(1200)-0.4 цинк;4,С8 1150(1200)-0.4 цинк,0.4,,м
